"full_name","rushing_yds"
"68415","David Wilson",40
"68416","David Wilson",11
"68417","David Wilson",4
"68418","David Wilson",4
"68419","David Wilson",20
"68420","David Wilson",-3
"68421","David Wilson",4
"68422","David Wilson",-5
"68423","David Wilson",2
"68424","David Wilson",-1
"68425","David Wilson",1
"68426","David Wilson",3
"68427","David Wilson",0
"68428","David Wilson",2
"68429","David Wilson",3
"68430","David Wilson",1
"68431","David Wilson",4
"68432","David Wilson",5
"68433","David Wilson",5
"68434","David Wilson",-1
"68435","David Wilson",0
"68436","David Wilson",4
"68437","David Wilson",-1
"68438","David Wilson",0
"68439","David Wilson",2
"68440","David Wilson",6
"68441","David Wilson",3
"68442","David Wilson",2
"68443","David Wilson",-3
"68444","David Wilson",21
"68445","David Wilson",8
"68446","David Wilson",6
"68447","David Wilson",0
"68448","David Wilson",52
"68449","David Wilson",3
"68450","David Wilson",4
"68451","David Wilson",25
"68452","David Wilson",9
"68453","David Wilson",3
"68454","David Wilson",3
"68455","David Wilson",-1
"68456","David Wilson",0
"68457","David Wilson",2
"68458","David Wilson",4
"68459","David Wilson",3
"68460","David Wilson",0
"68461","David Wilson",1
"68462","David Wilson",14
"68463","David Wilson",2
"68464","David Wilson",10
"68465","David Wilson",13
"68466","David Wilson",0
"68467","David Wilson",0
"68468","David Wilson",0
"68469","David Wilson",13
"68470","David Wilson",1
"68471","David Wilson",13
"68472","David Wilson",3
"68473","David Wilson",15
"68474","David Wilson",-5
"68475","David Wilson",8
"68476","David Wilson",4
"68477","David Wilson",0
"68478","David Wilson",0
"63242","David Wilson",0
"63243","David Wilson",13
"63244","David Wilson",0
"63245","David Wilson",0
"63246","David Wilson",2
"63247","David Wilson",1
"63248","David Wilson",3
"63249","David Wilson",5
"63250","David Wilson",1
"63251","David Wilson",-3
"63252","David Wilson",6
"63253","David Wilson",2
"63254","David Wilson",6
"63255","David Wilson",0
"63256","David Wilson",2
"63257","David Wilson",-2
"63258","David Wilson",-4
"63259","David Wilson",7
"63260","David Wilson",0
"63261","David Wilson",-5
"63262","David Wilson",1
"63263","David Wilson",11
"63264","David Wilson",-1
"63265","David Wilson",12
"63266","David Wilson",18
"63267","David Wilson",9
"63268","David Wilson",2
"63269","David Wilson",4
"63270","David Wilson",1
"63271","David Wilson",-2
"63272","David Wilson",4
"63273","David Wilson",6
"63274","David Wilson",3
"63275","David Wilson",0
"63276","David Wilson",3
"63277","David Wilson",1
"63278","David Wilson",15
"63279","David Wilson",9
"63280","David Wilson",1
"63281","David Wilson",5
"63282","David Wilson",4
"63283","David Wilson",4
"63284","David Wilson",5
"63285","David Wilson",-3
"12033","De'Angelo Henderson",1
"12034","De'Angelo Henderson",-3
"12035","De'Angelo Henderson",5
"12036","De'Angelo Henderson",3
"12037","De'Angelo Henderson",4
"12038","De'Angelo Henderson",3
"12039","De'Angelo Henderson",0
"17728","DeAndre Washington",5
"17729","DeAndre Washington",4
"17730","DeAndre Washington",3
"17731","DeAndre Washington",0
"17732","DeAndre Washington",2
"17733","DeAndre Washington",2
"17734","DeAndre Washington",26
"17735","DeAndre Washington",6
"17736","DeAndre Washington",8
"17737","DeAndre Washington",1
"17738","DeAndre Washington",3
"17739","DeAndre Washington",5
"17740","DeAndre Washington",30
"17741","DeAndre Washington",14
"17742","DeAndre Washington",6
"17743","DeAndre Washington",1
"17744","DeAndre Washington",1
"17745","DeAndre Washington",1
"17746","DeAndre Washington",28
"17747","DeAndre Washington",-1
"17748","DeAndre Washington",2
"17749","DeAndre Washington",0
"17750","DeAndre Washington",8
"17751","DeAndre Washington",1
"17752","DeAndre Washington",-4
"17753","DeAndre Washington",0
"17754","DeAndre Washington",-1
"17755","DeAndre Washington",5
"17756","DeAndre Washington",7
"17757","DeAndre Washington",6
"17758","DeAndre Washington",1
"17759","DeAndre Washington",1
"17760","DeAndre Washington",1
"17761","DeAndre Washington",5
"17762","DeAndre Washington",7
"17763","DeAndre Washington",1
"17764","DeAndre Washington",5
"17765","DeAndre Washington",8
"17766","DeAndre Washington",7
"17767","DeAndre Washington",6
"17768","DeAndre Washington",8
"17769","DeAndre Washington",6
"17770","DeAndre Washington",-2
"17771","DeAndre Washington",5
"17772","DeAndre Washington",1
"17773","DeAndre Washington",6
"17774","DeAndre Washington",2
"17775","DeAndre Washington",28
"17776","DeAndre Washington",3
"17777","DeAndre Washington",0
"17778","DeAndre Washington",-1
"17779","DeAndre Washington",1
"17780","DeAndre Washington",8
"17781","DeAndre Washington",2
"17782","DeAndre Washington",0
"17783","DeAndre Washington",7
"17784","DeAndre Washington",2
"17785","DeAndre Washington",1
"17786","DeAndre Washington",6
"17787","DeAndre Washington",4
"17788","DeAndre Washington",4
"17789","DeAndre Washington",0
"17790","DeAndre Washington",4
"17791","DeAndre Washington",2
"17792","DeAndre Washington",5
"17793","DeAndre Washington",0
"17794","DeAndre Washington",12
"17795","DeAndre Washington",3
"17796","DeAndre Washington",3
"17797","DeAndre Washington",9
"17798","DeAndre Washington",10
"17799","DeAndre Washington",22
"17800","DeAndre Washington",22
"17801","DeAndre Washington",11
"17802","DeAndre Washington",4
"17803","DeAndre Washington",8
"17804","DeAndre Washington",5
"17805","DeAndre Washington",0
"17806","DeAndre Washington",2
"17807","DeAndre Washington",3
"17808","DeAndre Washington",8
"17809","DeAndre Washington",1
"17810","DeAndre Washington",3
"17811","DeAndre Washington",20
"17812","DeAndre Washington",6
"17813","DeAndre Washington",2
"5422","DeAndre Washington",0
"5423","DeAndre Washington",4
"5424","DeAndre Washington",0
"5425","DeAndre Washington",6
"5426","DeAndre Washington",10
"5427","DeAndre Washington",0
"5428","DeAndre Washington",5
"5429","DeAndre Washington",-1
"5430","DeAndre Washington",0
"5431","DeAndre Washington",0
"5432","DeAndre Washington",4
"5433","DeAndre Washington",-6
"5434","DeAndre Washington",-2
"5435","DeAndre Washington",0
"5436","DeAndre Washington",3
"5437","DeAndre Washington",0
"5438","DeAndre Washington",4
"5439","DeAndre Washington",1
"5440","DeAndre Washington",11
"5441","DeAndre Washington",1
"5442","DeAndre Washington",4
"5443","DeAndre Washington",4
"5444","DeAndre Washington",5
"5445","DeAndre Washington",10
"5446","DeAndre Washington",-1
"5447","DeAndre Washington",5
"5448","DeAndre Washington",3
"5449","DeAndre Washington",7
"5450","DeAndre Washington",2
"5451","DeAndre Washington",3
"5452","DeAndre Washington",1
"5453","DeAndre Washington",11
"5454","DeAndre Washington",1
"5455","DeAndre Washington",5
"5456","DeAndre Washington",2
"5457","DeAndre Washington",0
"5458","DeAndre Washington",2
"5459","DeAndre Washington",5
"5460","DeAndre Washington",11
"5461","DeAndre Washington",4
"5462","DeAndre Washington",0
"5463","DeAndre Washington",1
"5464","DeAndre Washington",-2
"5465","DeAndre Washington",-2
"5466","DeAndre Washington",9
"5467","DeAndre Washington",6
"5468","DeAndre Washington",3
"5469","DeAndre Washington",2
"5470","DeAndre Washington",3
"5471","DeAndre Washington",0
"5472","DeAndre Washington",9
"5473","DeAndre Washington",-3
"5474","DeAndre Washington",1
"5475","DeAndre Washington",2
"5476","DeAndre Washington",-3
"5477","DeAndre Washington",1
"5478","DeAndre Washington",2
"112796","DeAngelo Williams",9
"112797","DeAngelo Williams",1
"112798","DeAngelo Williams",10
"112799","DeAngelo Williams",11
"112800","DeAngelo Williams",0
"112801","DeAngelo Williams",-4
"112802","DeAngelo Williams",-1
"112803","DeAngelo Williams",3
"112804","DeAngelo Williams",2
"112805","DeAngelo Williams",2
"112806","DeAngelo Williams",3
"112807","DeAngelo Williams",0
"112808","DeAngelo Williams",2
"112809","DeAngelo Williams",-1
"112810","DeAngelo Williams",0
"112811","DeAngelo Williams",3
"112812","DeAngelo Williams",2
"112813","DeAngelo Williams",12
"112814","DeAngelo Williams",6
"112815","DeAngelo Williams",16
"112816","DeAngelo Williams",4
"112817","DeAngelo Williams",3
"112818","DeAngelo Williams",-4
"112819","DeAngelo Williams",12
"112820","DeAngelo Williams",14
"112821","DeAngelo Williams",4
"112822","DeAngelo Williams",3
"112823","DeAngelo Williams",4
"112824","DeAngelo Williams",0
"112825","DeAngelo Williams",0
"112826","DeAngelo Williams",5
"112827","DeAngelo Williams",-3
"112828","DeAngelo Williams",8
"112829","DeAngelo Williams",0
"112830","DeAngelo Williams",14
"112831","DeAngelo Williams",17
"112832","DeAngelo Williams",3
"112833","DeAngelo Williams",5
"112834","DeAngelo Williams",2
"112835","DeAngelo Williams",1
"112836","DeAngelo Williams",12
"112837","DeAngelo Williams",-6
"112838","DeAngelo Williams",2
"112839","DeAngelo Williams",2
"112840","DeAngelo Williams",4
"112841","DeAngelo Williams",5
"112842","DeAngelo Williams",3
"112843","DeAngelo Williams",4
"112844","DeAngelo Williams",2
"112845","DeAngelo Williams",-2
"112846","DeAngelo Williams",1
"112847","DeAngelo Williams",5
"112848","DeAngelo Williams",3
"112849","DeAngelo Williams",2
"112850","DeAngelo Williams",2
"112851","DeAngelo Williams",7
"112852","DeAngelo Williams",0
"112853","DeAngelo Williams",4
"112854","DeAngelo Williams",2
"112855","DeAngelo Williams",-4
"112856","DeAngelo Williams",4
"112857","DeAngelo Williams",1
"112858","DeAngelo Williams",15
"112859","DeAngelo Williams",7
"112860","DeAngelo Williams",5
"112861","DeAngelo Williams",3
"112862","DeAngelo Williams",6
"112863","DeAngelo Williams",20
"112864","DeAngelo Williams",4
"112865","DeAngelo Williams",5
"112866","DeAngelo Williams",5
"112867","DeAngelo Williams",6
"112868","DeAngelo Williams",2
"112869","DeAngelo Williams",1
"112870","DeAngelo Williams",2
"112871","DeAngelo Williams",7
"112872","DeAngelo Williams",12
"112873","DeAngelo Williams",4
"112874","DeAngelo Williams",3
"112875","DeAngelo Williams",0
"112876","DeAngelo Williams",11
"112877","DeAngelo Williams",5
"112878","DeAngelo Williams",7
"112879","DeAngelo Williams",6
"112880","DeAngelo Williams",1
"112881","DeAngelo Williams",6
"112882","DeAngelo Williams",5
"112883","DeAngelo Williams",2
"112884","DeAngelo Williams",1
"112885","DeAngelo Williams",0
"112886","DeAngelo Williams",0
"112887","DeAngelo Williams",6
"112888","DeAngelo Williams",6
"112889","DeAngelo Williams",1
"112890","DeAngelo Williams",9
"112891","DeAngelo Williams",7
"112892","DeAngelo Williams",0
"112893","DeAngelo Williams",2
"112894","DeAngelo Williams",5
"112895","DeAngelo Williams",17
"112896","DeAngelo Williams",12
"112897","DeAngelo Williams",4
"112898","DeAngelo Williams",1
"112899","DeAngelo Williams",4
"112900","DeAngelo Williams",15
"112901","DeAngelo Williams",-1
"112902","DeAngelo Williams",4
"112903","DeAngelo Williams",16
"112904","DeAngelo Williams",2
"112905","DeAngelo Williams",77
"112906","DeAngelo Williams",1
"112907","DeAngelo Williams",1
"112908","DeAngelo Williams",-3
"112909","DeAngelo Williams",10
"112910","DeAngelo Williams",1
"112911","DeAngelo Williams",0
"112912","DeAngelo Williams",5
"112913","DeAngelo Williams",13
"112914","DeAngelo Williams",-1
"112915","DeAngelo Williams",10
"112916","DeAngelo Williams",5
"112917","DeAngelo Williams",2
"112918","DeAngelo Williams",-4
"112919","DeAngelo Williams",-2
"112920","DeAngelo Williams",-1
"112921","DeAngelo Williams",3
"112922","DeAngelo Williams",14
"112923","DeAngelo Williams",6
"112924","DeAngelo Williams",66
"112925","DeAngelo Williams",7
"112926","DeAngelo Williams",0
"112927","DeAngelo Williams",-1
"112928","DeAngelo Williams",4
"112929","DeAngelo Williams",7
"112930","DeAngelo Williams",-1
"112931","DeAngelo Williams",3
"112932","DeAngelo Williams",6
"112933","DeAngelo Williams",-4
"112934","DeAngelo Williams",13
"112935","DeAngelo Williams",13
"112936","DeAngelo Williams",2
"112937","DeAngelo Williams",0
"112938","DeAngelo Williams",10
"112939","DeAngelo Williams",4
"112940","DeAngelo Williams",9
"112941","DeAngelo Williams",1
"112942","DeAngelo Williams",5
"112943","DeAngelo Williams",-1
"112944","DeAngelo Williams",6
"112945","DeAngelo Williams",2
"112946","DeAngelo Williams",-1
"112947","DeAngelo Williams",4
"112948","DeAngelo Williams",7
"112949","DeAngelo Williams",3
"112950","DeAngelo Williams",4
"112951","DeAngelo Williams",28
"112952","DeAngelo Williams",0
"112953","DeAngelo Williams",2
"112954","DeAngelo Williams",2
"112955","DeAngelo Williams",6
"112956","DeAngelo Williams",15
"112957","DeAngelo Williams",5
"112958","DeAngelo Williams",3
"112959","DeAngelo Williams",3
"112960","DeAngelo Williams",3
"112961","DeAngelo Williams",0
"112962","DeAngelo Williams",6
"112963","DeAngelo Williams",0
"112964","DeAngelo Williams",4
"112965","DeAngelo Williams",7
"112966","DeAngelo Williams",-1
"112967","DeAngelo Williams",8
"112968","DeAngelo Williams",13
"112969","DeAngelo Williams",1
"112970","DeAngelo Williams",2
"112971","DeAngelo Williams",9
"112972","DeAngelo Williams",-1
"112973","DeAngelo Williams",50
"112974","DeAngelo Williams",9
"112975","DeAngelo Williams",18
"112976","DeAngelo Williams",3
"112977","DeAngelo Williams",-3
"112978","DeAngelo Williams",-4
"112979","DeAngelo Williams",18
"112980","DeAngelo Williams",3
"112981","DeAngelo Williams",4
"112982","DeAngelo Williams",2
"112983","DeAngelo Williams",5
"112984","DeAngelo Williams",1
"112985","DeAngelo Williams",-1
"112986","DeAngelo Williams",0
"112987","DeAngelo Williams",4
"112988","DeAngelo Williams",8
"112989","DeAngelo Williams",0
"112990","DeAngelo Williams",3
"112991","DeAngelo Williams",-1
"112992","DeAngelo Williams",1
"112993","DeAngelo Williams",0
"112994","DeAngelo Williams",4
"112995","DeAngelo Williams",13
"112996","DeAngelo Williams",-2
"112997","DeAngelo Williams",0
"112998","DeAngelo Williams",2
"112999","DeAngelo Williams",11
"113000","DeAngelo Williams",26
"113001","DeAngelo Williams",3
"113002","DeAngelo Williams",22
"113003","DeAngelo Williams",4
"113004","DeAngelo Williams",1
"113005","DeAngelo Williams",-2
"113006","DeAngelo Williams",-1
"113007","DeAngelo Williams",5
"113008","DeAngelo Williams",1
"113009","DeAngelo Williams",3
"113010","DeAngelo Williams",1
"113011","DeAngelo Williams",4
"100805","DeAngelo Williams",1
"100806","DeAngelo Williams",1
"100807","DeAngelo Williams",29
"100808","DeAngelo Williams",2
"100809","DeAngelo Williams",2
"100810","DeAngelo Williams",1
"100811","DeAngelo Williams",2
"100812","DeAngelo Williams",3
"100813","DeAngelo Williams",5
"100814","DeAngelo Williams",4
"100815","DeAngelo Williams",-2
"100816","DeAngelo Williams",9
"100817","DeAngelo Williams",2
"100818","DeAngelo Williams",0
"100819","DeAngelo Williams",3
"100820","DeAngelo Williams",0
"100821","DeAngelo Williams",-2
"100822","DeAngelo Williams",2
"100823","DeAngelo Williams",11
"100824","DeAngelo Williams",10
"100825","DeAngelo Williams",-1
"100826","DeAngelo Williams",3
"100827","DeAngelo Williams",3
"100828","DeAngelo Williams",9
"100829","DeAngelo Williams",-2
"100830","DeAngelo Williams",4
"100831","DeAngelo Williams",3
"100832","DeAngelo Williams",4
"100833","DeAngelo Williams",2
"100834","DeAngelo Williams",2
"100835","DeAngelo Williams",2
"100836","DeAngelo Williams",-1
"100837","DeAngelo Williams",5
"100838","DeAngelo Williams",1
"100839","DeAngelo Williams",26
"100840","DeAngelo Williams",2
"100841","DeAngelo Williams",0
"100842","DeAngelo Williams",0
"100843","DeAngelo Williams",0
"100844","DeAngelo Williams",2
"100845","DeAngelo Williams",15
"100846","DeAngelo Williams",14
"100847","DeAngelo Williams",4
"100848","DeAngelo Williams",0
"100849","DeAngelo Williams",5
"100850","DeAngelo Williams",4
"100851","DeAngelo Williams",9
"100852","DeAngelo Williams",8
"100853","DeAngelo Williams",12
"100854","DeAngelo Williams",39
"100855","DeAngelo Williams",5
"100856","DeAngelo Williams",-2
"100857","DeAngelo Williams",2
"100858","DeAngelo Williams",6
"100859","DeAngelo Williams",2
"100860","DeAngelo Williams",-4
"100861","DeAngelo Williams",0
"100862","DeAngelo Williams",23
"100863","DeAngelo Williams",6
"100864","DeAngelo Williams",1
"100865","DeAngelo Williams",3
"100866","DeAngelo Williams",2
"100867","DeAngelo Williams",2
"100868","DeAngelo Williams",-1
"100869","DeAngelo Williams",11
"100870","DeAngelo Williams",1
"100871","DeAngelo Williams",2
"100872","DeAngelo Williams",1
"100873","DeAngelo Williams",1
"100874","DeAngelo Williams",10
"100875","DeAngelo Williams",3
"100876","DeAngelo Williams",8
"100877","DeAngelo Williams",-2
"100878","DeAngelo Williams",8
"100879","DeAngelo Williams",0
"100880","DeAngelo Williams",-11
"100881","DeAngelo Williams",0
"100882","DeAngelo Williams",0
"100883","DeAngelo Williams",3
"100884","DeAngelo Williams",3
"100885","DeAngelo Williams",5
"100886","DeAngelo Williams",6
"100887","DeAngelo Williams",2
"100888","DeAngelo Williams",2
"100889","DeAngelo Williams",5
"100890","DeAngelo Williams",1
"100891","DeAngelo Williams",0
"88835","DeAngelo Williams",2
"88836","DeAngelo Williams",2
